id,date,text
1172376475397308418,2019-09-13 05:08:28+00:00,"Europäische Flüchtlings Politik?
Natürlich brauchen wir die, und heißen muss sie:
#Noasyl

Neuer EU-Flüchtlingsschlüssel?: Berlin und Paris sagen Italien hohe Quoten zu
https://www.n-tv.de/politik/Berlin-und-Paris-sagen-Italien-hohe-Quoten-zu-article21269678.html"
1211436369647751173,2019-12-29 23:58:32+00:00,"This.
And migration will grow with climate change induced displacement compounded by exponential population growth. We need to figure out how to deal with this growing reality with compassion.


#RefugeesWelcome https://twitter.com/cbcradio/status/1211421637716987904"
1303688942739509251,2020-09-09 13:37:19+00:00,#FIDASRH #LeaveNoOneBehind https://t.co/ztNr70O0cY
1247859594765971456,2020-04-08 12:11:26+00:00,Sometimes a gut feeling is kinda right. We need to change this now! Where are you #Germany and what are you without Europe? #Eurobonds #Solidarity https://t.co/hXuRiV7CXb
1237821796482768897,2020-03-11 19:24:48+00:00,Through her art one #immigration detainee tries to hold onto her role as a mother. Immigration Detention: The Agony in Haunting Pictures http://bit.ly/2rYzZIE #ImmigrationReform #Immigration #AsylumSeeker @Tobarwriter @FirstFrndsnjny
1304163368899694597,2020-09-10 21:02:31+00:00,"#StandUp4HumanRights and in particular #SocialRights to #LeaveNoOneBehind! Well done @UNHumanRights! 3m followers, what an achievement! #HumanRightsMatter https://t.co/diKjeA21fv"
1242529244007337984,2020-03-24 19:10:31+00:00,"@PatBorm @polenz_r @C_Emcke Die #EU ist nur so solidarisch wie ihre 27 Einzelstaaten. Da ist eben kein übergeordnetes Organ. Mehr als moderieren kann #Brüssel nicht. Und dann bekomm die Orbans, Macrons &amp; Kurzens mal unter einen Hut. Hat ja schon bei #refugees nicht geklappt. #Coronakrise"
1192036412658475008,2019-11-06 11:10:02+00:00,#IslamicState #bomb #refugeecrisis Knowledge is power site:Brit #MPs deslike attack on Syria http://bit.ly/1dg9UTW
1200093210384711685,2019-11-28 16:44:52+00:00,"Streit über #EKD-""#Seenotrettung"".

Ich lese diesen Mist gar nicht mehr! Wegen Puls.

Nur eins: Wenn die ev. Kirche das tatsächlich macht, trete ich aus. Und wenn das nicht Hunderttausende weitere auch tun, dann zweifle ich am Verstand der Deutschen! https://www.welt.de/politik/deutschland/article203874406/Seenotrettung-Kein-Asyl-Anspruch-Warum-bringen-wir-sie-dann-hierher.html&wtmc=socialmedia.twitter.shared.web"
1222565661802749953,2020-01-29 17:02:22+00:00,"We are told that the EU has learned its limits &amp; has stopped accreting power. But the EU cannot pull back as long as the #Euro  exists. The logic of #monetaryunion is #fiscalunion &amp; a unitary superstate.  We had to join them totally, or leave them."
1321198901148422145,2020-10-27 21:15:39+00:00,"EUROPA LEAGUE - Thurs 29th Oct - LILLE V CELTIC kickoff @ 17:55

HAYES BHOYS CSC 
(Non Est. 2001) 
@ CAPTAIN MORGAN 
9 CLAYTON RD
HAYES, MIDDX
UB3  1AX

#HayesBhoysCSC
#HelpTheHomelessHillingdon
#HelpingHillingdon
#RefugeesWelcome
#GoodChildFoundation
#FoundationTuloy
#CelticBars https://t.co/N6gKwFLLJi"
1247787782837166085,2020-04-08 07:26:04+00:00,"The EU continues to mobilise all means to help member states coordinate their national responses against COVID-19. #StrongTogether #EUsolidarity

Protecting health 🧑‍⚕️👩‍⚕️⚕️
Ensuring mobility 🚛✈️
Saving jobs🚢👷🏢
Research to save lives 🔬🦠
Fighting disinformation 📰📺📱 https://t.co/OcHLHx9D0m"
1218282459021955072,2020-01-17 21:22:27+00:00,"The Children Who Can’t Afford to Be British 


#Immigration #Law #Migration #OpenDemocracy #RefugeeCrisis #Refugees #RefugeesWelcome


https://redrevolution.co.uk/2020/01/17/the-children-who-cant-afford-to-be-british/"
1311428851520753665,2020-09-30 22:12:58+00:00,"The country I live in has a new minister of higher education who’s facing disciplinary charges from his own university, and the country I’m from wants to build wave machines to force refugees to turn back to France. https://t.co/Cw7Jme46j6"
1229726314829144066,2020-02-18 11:16:15+00:00,The librarian of Moria – and other tales of hope from the notorious refugee camp  https://www.theguardian.com/world/2020/feb/18/librarian-moria-tales-hope-refugee-camp #Lesbos #Moria #RefugeeCrisis #HumanRights #AsylumSeekers #OpenTheIslands
1254049930035036161,2020-04-25 14:09:37+00:00,"@BMISprecher ""Wenn 500 Millionen Europäer keine fünf Millionen oder mehr verzweifelte Flüchtlinge aufnehmen können, dann schließen wir am besten den Laden ""Europa"" wegen moralischer Insolvenz. ""

Diese Worte von Norbert Blüm sollten Sie beherzigen #LeaveNoOneBehind"
1250350849311666178,2020-04-15 09:10:47+00:00,"Outside much of the industrialized world, the #COVID19  nightmare is yet to start. How many will die when the #coronavirus rips through war-torn countries, crowded #refugee camps in #Syria or #Bangladesh &amp; teeming cities without functioning healthcare? https://t.co/SUtKILHDbl"
1263237331219333123,2020-05-20 22:37:04+00:00,@VMRConstancio This will not be accepted by the majority of the voters. A #debtunion will lead to more nationalist parties in the countries and instability of the EU. ‚Whatever it takes‘ will not work for the people and your job is/was to serve the people.
1197127224689876992,2019-11-20 12:19:06+00:00,"“In dark days, I think of refugees who have risked their lives to find safety, and of the difficulties they overcame. And that makes me truly feel alive.” @PatinkinMandy met inspiring refugees rebuilding their lives in Jordan. #StandWithRefugees 

http://bit.ly/2KyHA7O"
1201992771319582721,2019-12-03 22:33:03+00:00,"Regional Development &amp; Cohesion Policy post 2020 at a glance
For #EUbudget 💶 2021-2027, the @EU_Commission proposes to modernise #CohesionPolicy, the EU's main investment policy and one of its most concrete expressions of #EUsolidarity.
#EUStrivesForMore https://eu.smh.re/4vE"
1195207139670855682,2019-11-15 05:09:22+00:00,"@_FriedrichMerz Und ihre CDU ist hauptverantwortlich dafür, daneben noch für die Einführung der #Schuldenunion und #Transferunion im EUR Land und 1.000 Mrd€ wertlose #Target-Forderungen. Nie wurde in 14 Jahren so viel Volksvermögen vernichtet. Deshalb: #NieMehrCDU"
1176011764741410816,2019-09-23 05:53:48+00:00,"""More important than ever that we come together and strive for common solutions to global challenges.""

There is an ongoing genocide in #Syria.
The #UN is biased towards the regime.
Syrians ask you:
""If you are going to allow the killing on us, please #OPENTHEBORDERS to #Europe."" https://twitter.com/AnnLinde/status/1175856400704114688"
1172861097810042880,2019-09-14 13:14:11+00:00,"When Africa came to #Barcelona - Barcelona became #Africa.

#BanIslam #Reconquista #España #Spain #VOX  #Espana #Islam #crime #remigration #RemigrationNOW https://twitter.com/BasedPoland/status/1172859899526754304"
1322613414326317058,2020-10-31 18:56:25+00:00,"@marcomendicino 20Joun2018(Refugee Day),
Global Compact #ForRefugees Dec2018,
20June2019(Refugee Day),
Passed with no results,
More stuck asylum seekers&amp; refugees in hosts,
More years of wait,
More losses,
Less resettlement,
Rescue Iraqi asylum seekers&amp;refugees
#StandWithIraqiRefugees
In Turkey"
1210665831325151234,2019-12-27 20:56:41+00:00,"@MitschAlexander Hauptproblem der kranken Krankenkassen, sind vor allem Eure sogen. ""Flüchtlinge"". #Wirschaffendas muss sofort beendet und eine große #Verabschiedungskultur begonnen werden."
1245451944723918851,2020-04-01 20:44:17+00:00,"https://t.co/M3zqhZqm5t
please please have a read if you haven't already 
#review #book #thebeekeeperofaleppo #refugee #blog"
1311107628865654784,2020-09-30 00:56:32+00:00,@raphstar SPÖ 🇹🇷 SCHREIT NACH MEHR FLÜCHTLINGE!!!!!!!
1172817536024547330,2019-09-14 10:21:05+00:00,"Apropos #Kraftakt für wirksamen #Klimaschutz, wie läuft bisher die #nationaleKraftanstrengung bei der Abschiebung abgelehnter Asylbewerber, um geltendes #Asylrecht durchzusetzen, @RegSprecher? https://twitter.com/RegSprecher/status/1172782692951351297"
1233477077715816448,2020-02-28 19:40:26+00:00,"@amnesty 'The #EU Commission must also urgently coordinate any support that might be required to #Greece and #Bulgaria to ensure asylum-seekers have access to adequate reception and asylum procedures'

#SafePassage
#OPENTHEBORDERS
#SpeakUpForIdlib
#Syria"
1254390848336343042,2020-04-26 12:44:18+00:00,@faznet In 2015 wurde der #Widerstand gegen mehr #Überwachung mit der #Flüchtlingswelle gebrochen. 2020 will man das #Coronavirus zur totalen und permanenten Überwachung nutzen.
1195428275729977344,2019-11-15 19:48:05+00:00,#IslamicState #bomb #refugeecrisis Knowledge is power site:Brit #MPs deslike attack on Syria http://bit.ly/1dg9UTW
1230577677142241283,2020-02-20 19:39:15+00:00,"Kann mir vorstellen, dass Bilder von verelendenden Flüchtlingen in Griechenland das Menschenbild bei uns verändert hat.
Sie befördern das Gefühl, auf der Gewinnerseite zu sein und damit auf der Seite die bestimmt, wer auf der Verliererseite zu sein hat.
#Asylrecht"
1319513773284229120,2020-10-23 05:39:33+00:00,"@joelcomm @electroneum Welcome to the future 
#Electroneum 
#AnyTask 
#TaskSchool 
#LeaveNoOneBehind https://t.co/EsLfsYYn7I"
1306927416879788033,2020-09-18 12:05:52+00:00,Hi @EUHomeAffairs @Interieur_Gouv @BMI_Bund @ministerieJenV @ukhomeoffice camps on the Greek islands are a humanitarian catastrophe. Please act to urgently relocate refugees! #RefugeesWelcome #LeaveNoOneBehind https://t.co/oQOdydJiAe
1322121412363096065,2020-10-30 10:21:23+00:00,"Terrorist, 21, who killed three in Nice church rampage just weeks after arriving in France via Lampedusa. No doubt the #UsefulIdiots lefties like @_KRAN_ would have been out with their #RefugeesWelcome signs if he’d crossed the Channel https://t.co/WS4vkvojMH via @MailOnline"
1287479735828783104,2020-07-26 20:07:43+00:00,"Well done guys! I am sure that students who will attend to the tech competition in Turkey will be among the best... And happy to see that @Tika_Turkey project is successful, sustainable and provide to many students to learn more about sciences

#LeaveNoOneBehind
#EducationForAll https://t.co/bMWinuduE1"
1262085979441152000,2020-05-17 18:22:00+00:00,"""Leaving no-one behind means that the voices of people with disabilities need to be heard, to ensure that #CleanCooking for all includes every body"" https://t.co/96f1hEU4BG #SDG7 #CleanEnergy #LeaveNoOneBehind via @UKMECS @amita_bhakta"
1251880529030512640,2020-04-19 14:29:11+00:00,⏬ MUST READ #LeaveNoOneBehind #seebruecke https://t.co/LhSuDJDaNL
1305115571567104000,2020-09-13 12:06:14+00:00,"@nikitheblogger Du kleiner Lügner! Für normale Bürger ist das korrupte Regime um Orban kein Maßstab und Kurz ist ein kleiner Populist! Und die Niederländer nehmen Flüchtlinge auf, du kleiner, staatszersetzender Lügner! Was hast du davon Unwahrheiten zu verbreiten? https://t.co/ePsOccx7TS"
1265350605192790018,2020-05-26 18:34:28+00:00,"@FDPKarlsruhe und @CDUKarlsruhe reagieren mal wieder wütend, wenn man eine Patenschaft für ein Rettungsschiff beantragt. #Seenotrettung #Karlsruhe"
1234498175345528833,2020-03-02 15:17:55+00:00,"What’s happening to refugees in Greece and Idlib is absolutely heartbreaking 💔💔!! 

We are witnessing dehumanising of millions of men, women and children ! 

#refugee #Refugees #Idlib"
1263072071808057349,2020-05-20 11:40:23+00:00,"@UNHCRCanada @JamousRema @AlioMustafa @JumpstartCDN #COVID19 #StayHome #خليك_في_البيت
#UNHCR #PleaseHelp #StayHome
#StayAtHome

Many families of Iraqi #Refugees still waiting in #Turkey so many years for #hope to #live freely &amp; in dignity and in #Peace
Do not leave us #disappointed from #Humanity and #hrw 

Save our #chidren"
1308299505612156928,2020-09-22 06:58:03+00:00,"@manaf12hassan Ich sehe verbitterte, sexuell frustrierte, mäßig intelligente Weiber, die hoffen, dass sich wenigstens ein ""Flüchtling"" für sie interessiert, wenn sie schon ein Deutscher nicht mit der Kneifzange anfassen würde."
1183335484040400898,2019-10-13 10:55:39+00:00,Doctor of Lampedusa: The man who saved thousands via @RTENewsNow #refugees #IWelcome #RefugeesWelcome  https://www.rte.ie/news/world/2019/1011/1082686-pietro-bartolo/
1318456446435102720,2020-10-20 07:38:07+00:00,"Lustig, der verwirrte Christian Neureuther beklagt den Bau von Häusern, Straßen usw. im #BR #Stammtisch am 18.10.2020.
.
.
.
.
.
.
.
.
.
.
.
#WirHabenPlatz 
.
.
.
.
.
schrien sie. https://t.co/7RThMtucOB"
1253370209307680774,2020-04-23 17:08:39+00:00,"#Leipzig has space for people from the EU-Hotspots! Show your support for the evacuation of these camps by sending us your pictures in front of empty buildings in Leipzig - Let's say it loud and clear: #WirHabenPlatz #RefugeesWelcome


#LeaveNoOneBehind"
1305796279860170753,2020-09-15 09:11:08+00:00,"#WirSchaffenDas? Wir wollen das nicht schaffen! Ein fatales Signal. #Merkel &amp; #Seehofer kriegen nie genug #Migranten. 1.500 ""#Flüchtlinge"" sollen von #Lesbos (#Moria) geholt werden. Immer sind es Ausnahmen&amp; Notsituation.  Wer's glaubt.. / Q: https://t.co/TNv8AORUed https://t.co/UEJz6B3NIk"
1251858575867228160,2020-04-19 13:01:57+00:00,"@ArminLaschet Geil, es gibt jetzt soziale Gerechtigkeit im Schulsystem? Dann nix wie hin! #SchulboykottDE #LeaveNoOneBehind"
1305539293297938432,2020-09-14 16:09:57+00:00,"@katjakipping @dieLinke Warum genau sollte man Moria evakuieren?
Sämtliche Flüchtlinge genießen dort in einem sicheres Asyl. 
Das dort nun asoziale Feuer gelegt haben ist nicht unser Problem. 
Zuallererst sollten diese Elemente gesucht werden, bevor man Gefahr geht sowas nach D zu transportieren"
1192910169635774464,2019-11-08 21:02:02+00:00,#refugees #refugeecrisis 1 author encyclopedia site:Will Islam take over Europe or will #Muslims gradually integrate http://bit.ly/SesVJ7
1210495898733731840,2019-12-27 09:41:26+00:00,"100.000de Messermänner ins Land schleusen und dann Messerverbotszonen einführen wollen! 
#Merkel #SPD #CDU #CSU #Flüchtlinge #Idioten https://twitter.com/ZhangDanhong/status/1210489941190426624"
1249806662808096769,2020-04-13 21:08:23+00:00,"Jeder Mensch hat das Recht auf Leben, Freiheit und Sicherheit der Person. #LeaveNoOneBehind  https://t.co/ryWb0uSkpq"
1246887585802342401,2020-04-05 19:49:01+00:00,#LeaveNoOneBehind Spuren wurden hinterlassen am #Gabenzaun in Eimsbüttel. https://t.co/OA3cezzkor
1316172230611611649,2020-10-14 00:21:27+00:00,Hi @EUHomeAffairs @Interieur_Gouv @BMI_Bund @ministerieJenV @ukhomeoffice camps on the Greek islands are a humanitarian catastrophe. Please act to urgently relocate refugees! #RefugeesWelcome #LeaveNoOneBehind https://t.co/gFQ84ak8Dk
1263843022313119746,2020-05-22 14:43:52+00:00,"Die Verwaltungsgerichte dürfen im #Asylverfahren kein Religionsquiz veranstalten - müssen aber gründlich prüfen, was es mit der Konversion auf sich hat, stellt das @BVerfG  klar. https://goto.lto.de/2Xlb0vB"
1310924208155824128,2020-09-29 12:47:41+00:00,Coronavirus: More than 200000 refugee children out of school in Ethiopia – UN #strongercommunities via: @vanguardngrnews https://t.co/2PZdGicFbj
1240702823580332033,2020-03-19 18:12:58+00:00,"ABUSED. Greek security forces and armed men at the Greece-Turkey land border have detained, assaulted, sexually assaulted, robbed, stripped asylum seekers and migrants, then forced them back to Turkey, HRW reported. #migrants #humanrigths #asylumseekers https://rightscorridor.com/asylum-seekers-claim-assault-by-greek-security-forces-at-border/"
1259770500059930624,2020-05-11 09:01:07+00:00,Lessons from #Refugees #ResearchEthics in the Context of Resettlement in South America https://t.co/C3GwdCD4nm
1234232202826743810,2020-03-01 21:41:02+00:00,"Willkommen in ihrem starken Europa, in dem #Griechenland gerade das Menschenrecht auf Asyl ausgesetzt hat.

#EUamArsch #EU #Flüchtlinge https://twitter.com/HeikoMaas/status/1233480040433815553"
1181608864501948417,2019-10-08 16:34:41+00:00,Look @Retasleeds @lassnleeds @PAFRAS_Leeds @refugeecouncil please promote to your networks! #RefugeesWelcome #refugeecrisis https://twitter.com/LeedsTrinity/status/1181552617459261442
1270785370339323906,2020-06-10 18:30:16+00:00,"ICYMI: Canada must prepare for #refugees who are fleeing displacement not because of persecution but because of pandemics, climate change and natural disasters, says @NARFraser. @munkschool @PubPolicy_Munk #CdnPoli #CdnLaw #COVID19 https://t.co/M9ixUih61O"
1311741005989806081,2020-10-01 18:53:21+00:00,#LeaveNoOneBehind #SignLanguage https://t.co/1lbs0ApAAo
1177425112108171264,2019-09-27 03:29:56+00:00,You might think #impeachment was the only news today. It wasn't. Donald Trump drastically slashed the number of refugees who can enter the United States. It's white supremacy in action. We can't allow this to stand. #StandWithRefugees https://twitter.com/cws_global/status/1177410056507314176?s=21
1301866365326946304,2020-09-04 12:55:03+00:00,"What can we do as #ObGyns to help focus efforts on the #SRHR of refugee and migrant women and girls?

Take a look at @IJGOLive's piece here!

#WorldSexualHealthDay #SRHR #StandWithRefugees https://t.co/7pJy5ew7pD"
1238385959131021313,2020-03-13 08:46:35+00:00,"@ltc_hicks Aber die Hilfe Chinas in #Griechenland, einen #EU-Land, das von d-EU-tsch vernichtet worden war, hat wohl zur Vermeidung weiterer China-Hilfen in EU dafür gesorgt, dass zB gg #Italien keine HARTE #Austerität gefahren werden konnte."
1241265097575665664,2020-03-21 07:27:15+00:00,"Gemeinsame #Eurobonds zur Bekämpfung der #Corona-Krise
https://t.co/QzerViITb6"
1170671899422199818,2019-09-08 12:15:05+00:00,Looking for inspiration on what to cook this weekend? Check out these recipes brought to us from refugees &amp; migrants in Serbia. #RefugeesWelcome
1187682637412028416,2019-10-25 10:49:41+00:00,"@CDU_CSU_EP Falls nicht, macht euch doch mit den Menschenfeinden von der AfD ne Flasche auf.
#NieMehrCDU #Seenotrettung"
1315861371926581250,2020-10-13 03:46:13+00:00,@SEENOTRETTUNG @BelaB_official @stephanpalagan Danke @BelaB_official für diese klare Haltung. #LeaveNoOneBehind ✊
1303639532420698112,2020-09-09 10:20:59+00:00,"Viele Bundesländer sind schon lange bereit, Menschen aus #Moria aufzunehmen, laufen aber bei Horst Seehofer gegen die Wand. Lass uns gemeinsam Druck auf Bundesregierung und Bundeskanzlerin machen! Unterzeichne jetzt! https://t.co/RlJM0MUVOC #WirHabenPlatz"
1246899580698058759,2020-04-05 20:36:40+00:00,"Wieso twittert ihr eigentlich immer #WirHabenPlatz anstatt #IchHabePlatz? 

Ich lebe in einer 45 qm Wohnung die nicht mal genug platz fürn Haustier bietet!

Wenn ihr so tolle Menschen seit tragt Verantworung nehmt selber Leute bei euch zuhause auf statt andere dazu aufzufordern"
1263164488129351680,2020-05-20 17:47:37+00:00,@Nigel_Farage The #EU #France is thinking of France only #illegals #Eurobonds you don’t have to except this #Brexit
1308688276186955776,2020-09-23 08:42:53+00:00,"Spendet an:

LEGAL CENTER LESVOS
anwaltliche Hilfe, Verpflegung, Bildungsprogramme...
https://t.co/G8eKvYgaj2
Spendenquittung möglich, registrierte non profit NGO

#LeaveNoOneBehind-KAMPAGNE
https://t.co/P1f0OfEnpc"
1252217053332664326,2020-04-20 12:46:25+00:00,Peaceful protest (#Day19) in Brisbane at Kangaroo Point #APOD detention centre by #refugees over #COVID19 infection fears. Photos supplied (20.04.20) #auspol #qldpol #coronavirus #Manus #Nauru #humanrights | @SBSNews https://t.co/p8foM5SmZq
1265607942927192067,2020-05-27 11:37:02+00:00,Our star performers getting their remuneration for their hard work during Ramazan. For me it’s pure labor of love 💓 #craftstories #humaadnan #withrefugees #refugees https://t.co/NFzmPLUDim
1327139396869648384,2020-11-13 06:41:03+00:00,"@GlobalAgeing @medical_xpress 🔵Purpose oF Human Life Is 2Serve &amp;2Show Compassion&amp; Will 2Help Others
🟢Human Being Deserves 2Love &amp;Be Loved w/ Fear of Hate&amp; Persecution 
🟣Recognize URself in He&amp;She who Aren't Like U&amp;Me
🟡The Best Person is the One who Benefits all Human Beings‼
https://t.co/462iP9e70v"
1265935264301617152,2020-05-28 09:17:41+00:00,"Friede den Hütten, Krieg den Glaspalästen:

#EUmussweg

#Euro
#SchuldenUnion
#ExitNow
#FeudalsystemEU"
1220022390291410945,2020-01-22 16:36:19+00:00,"There Should Be No Hierarchy of Rights for Displaced Children 


#EuropeanUnion #France #Greece #HumanRights #Italy #Migration #OpenDemocracy #Racism #RefugeeCrisis #Refugees #RefugeesWelcome


https://redrevolution.co.uk/2020/01/22/there-should-be-no-hierarchy-of-rights-for-displaced-children/"
1171528068214611969,2019-09-10 20:57:12+00:00,"Genau und deswegen sollten alle #Autobesitzer die bei #Taz arbeiten, sofort ihre Autos verkaufen bzw. gekündigt werden. Klar, aber wenn ein #Flüchtling ein Verbrechen begeht, ist die die #Migration trotzdem positiv. #Doppeldenk in Reinkultur https://twitter.com/tazgezwitscher/status/1171372752332369920"
1260169925362098176,2020-05-12 11:28:17+00:00,"Wisst ihr @SPDThueringen, es gibt Menschen, denen ist daran gelegen, dass Menschen in den Lagern nicht sterben, die sich seit Monaten für diese einsetzen. Euer Bashen nervt! Legt doch mal vor! #LeaveNoOneBehind #WirHabenPlatz #RefugeesWelcome 
https://www.tagesspiegel.de/politik/thueringen-streitet-um-fluechtlinge-aus-camp-moria-spd-wirft-gruenen-symbolpolitik-vor/25819286.html"
1321448472617328641,2020-10-28 13:47:21+00:00,"Kiffen ist nicht cool--

cool sind Massentierhaltung, Glyphosat, Korruption, Rassismusstudie blockieren, Hufeisen,Klimawandel, Pflegenotstand, Polizeigewalt leugnen, Flüchtlinge in Moria dahinvegetieren lassen und alles wofür die #NieMehrCDUCSU noch steht"
1292883038536437760,2020-08-10 17:58:31+00:00,I've just signed the open letter calling on @pritipatel to ensure the UK prioritises saving lives - rather than punishing #refugees and #migrants risking their lives to get to the UK by boat. Will you add your name?  https://t.co/mnhutvqQYo
1326540858494119938,2020-11-11 15:02:41+00:00,"Heute weitere Aufnahme von den griechischen Inseln: kranke Kinder und ihre Angehörigen (75 Menschen) sowie 42 unbegleitete Minderjährige (von ihnen bleiben 7 in #Niedersachsen).

Viel zu langsam! Noch immer müssen 19.600 Menschen auf den Inseln ausharren.
#LeaveNoOneBehind"
1327100062384619520,2020-11-13 04:04:45+00:00,@ICEgov go back man. sending refugees back to countries where they'll be tortured and murdered isn't defending any homeland.
1188472364427890689,2019-10-27 15:07:47+00:00,"...die Tore weit offen und keiner weiß wer, woher, mit welcher Vergangenheit hier herumkaspert ! 
Es scheint niemanden der Entscheidungsträger zu interessieren, werden ja auch nie Opfer !
Danke #CDU #SPD Frau #Merkel &gt; #Berlin #Wien #Flüchtlinge #Islam https://twitter.com/Einzelfallinfos/status/1186020523211395072"
1240663526013878278,2020-03-19 15:36:49+00:00,@NZZnbe war mit @SOSMedSuisse &amp; #MSF an Bord der #OceanViking und berichtet über die Herausforderungen und das Dilemma der #Seenotrettung. @NZZ https://twitter.com/NZZAusland/status/1240601032981385216
1294654872357396484,2020-08-15 15:19:09+00:00,Asylum seekers on front lines of COVID-19 to have chance at permanent residency https://t.co/qQRXINYsi7 #COVID19 #canadavisa #permanentresidency #pr #AsylumSeekers
1311332136675430405,2020-09-30 15:48:39+00:00,"@joepublic121212 @SkyNews Controlling legal non EU immigration has nothing to do with the EU.

Priti has been talking about more routes for refugees. 

Sigh."
1307711637286248448,2020-09-20 16:02:05+00:00,"Wenn wir in der #EU keine gemeinsame und gerechte Migrationspolitik organisiert bekommen, wird #Moria kein Einzelfall bleiben. Jeder Mitgliedsstaat muss begreifen (evtl. auch durch #Sanktionen), dass diese Problematik nur international gelöst wird! #LeaveNoOneBehind #Fluechtlinge https://t.co/R8ftT4YDX2"
1294737791281242115,2020-08-15 20:48:39+00:00,"@Nigel_Farage @pritipatel More racist scaremongering abt a few desperate souls risking their lives to find a better future?#RefugeesWelcome

In other news we have the most corrupt govt ever &amp; our money is going to its cronies. Kids from poor areas are having exams marked down.

#removethetorygovernment"
1321947153862971398,2020-10-29 22:48:56+00:00,So beautifully expressed.  #RefugeesWelcome https://t.co/nHt257VM6M
1244275616465276929,2020-03-29 14:49:59+00:00,"Kommt zur onlinedemo! Auch in Zeiten von kontaktsperren, müssen wir gemeinsam laut sein!
https://t.co/dYjFrQIsZV

#LeaveNoOneBehind
#Europemustact
#migrantifa https://t.co/g2RGHNscPW"
1255703352098402305,2020-04-30 03:39:43+00:00,@nulleberg Ich habe zugunsten unserer Zukunft #Refugees #migrants #LeaveNoOneBehind  liebend gerne verzichtet. Unsere Kinder sollen es ja mal besser haben ... #coronavirus
1327103914567553025,2020-11-13 04:20:04+00:00,@FGO_BBchans いえーい！(≧▽≦)
1264471803935756289,2020-05-24 08:22:25+00:00,"#Euro-gruppen-Chef Mário #Gomes, Mitglied der Parlamentariergruppe des Partido Socialista (PS) im portugiesischen Parlament, hat den deutsch-französischen Vorschlag für einen 500 Mrd. Euro europäischen #Wiederaufbaufonds als Fortschritt auf dem Weg zu einer #Fiskalunion gelobt. https://twitter.com/faznet/status/1264453832026787840"
1187799544236523520,2019-10-25 18:34:14+00:00,"""#Seenotrettung"" #Mittelmeer-#Schleuserbeihilfe
Manchmal stimmen sogar auch #CDU/#CSU-Abgeordnete noch vernünftig ab! https://twitter.com/iBlali/status/1187753152210264064"
1244762399367979008,2020-03-30 23:04:17+00:00,"@guyverhofstadt Your corrupt Empire is crumbling around you. Italy will be next to leave the European Union dictatorship, followed hopefully by Greece. 
Defeated by a micro-organism, open borders and no willingness to help member states suffering the worst. #ByeByeEU 🖐🖐🖐 #Italexit #Grexit"
1296007209751633922,2020-08-19 08:52:52+00:00,"@AthertonNWales Don’t turn off commenting - that’s WEAK! I’m so glad businesses and professionals are turning on you for your vile letter about refugees.

I do hope that many end up moving right next door to you. MANY. #RefugeesWelcome #AsylumSeekers welcome! https://t.co/yiSHhObZrs"
1229742114554220544,2020-02-18 12:19:02+00:00,"Showing some my #photograph work in group #exhibition, Uprooted, at Park Gallery, Callendar House, #Falkirk, curated by Euan Gray, it focuses on the #refugee #camps at #Calais. It runs from 1st Feb to 17th May 2020. 
https://www.falkirkcommunitytrust.org/whats-on/uprooted/"
1237712381528150018,2020-03-11 12:10:01+00:00,"Jedes Land der gesamten Welt inklusive Universum hat inzwischen aus der Flüchtlingskrise 2015 gelernt, dass es keine gute Idee ist, jeden ungefragt &amp; ohne Kompromisse aufzunehmen.

Und in Deutschland breitet man zwecks Erhabenheits-Gefühl derweil #RefugeesWelcome Banner aus."
1322872468219060224,2020-11-01 12:05:48+00:00,Tweetstorm #LeaveNoOneBehind ❤️ heute ab 15 Uhr ⬅️📝 https://t.co/s2YMyQoEAQ
1245627979255799808,2020-04-02 08:23:47+00:00,"tach vom trecker. wieder viel verkehr auf feld, wiesen und auch auf der a10 - wirtschaft kommt. #WirSchaffenDas #brandenburg"
1244393850740891649,2020-03-29 22:39:48+00:00,"We will be back on here tomorrow, holding the government to account, pressing for an urgent response to its action plan for #asylumseekers in #directprovision during #COVID2019IRELAND #Covid_19"
1234531151240421376,2020-03-02 17:28:57+00:00,Protect people seeking safety! #greece #OPENTHEBORDERS https://twitter.com/amnesty/status/1234527979201540098
1220147499169722368,2020-01-23 00:53:27+00:00,"There Should Be No Hierarchy of Rights for Displaced Children 


#EuropeanUnion #France #Greece #HumanRights #Italy #Migration #OpenDemocracy #Racism #RefugeeCrisis #Refugees #RefugeesWelcome


https://redrevolution.co.uk/2020/01/22/there-should-be-no-hierarchy-of-rights-for-displaced-children/"
1265662936288288771,2020-05-27 15:15:33+00:00,"#Refugee women: responding to #COVID-19. Join an amazing group of refugee women leaders as they discuss the impact of covid-19 on refugee women, their needs and opportunities to act! https://twitter.com/jessiecthomson/status/1265661451378794496"
1322614435886911488,2020-10-31 19:00:29+00:00,Terrorist attacks by militant refugees need to be stopped at any cost https://t.co/Ov463KT2mb
1258261997570924546,2020-05-07 05:06:52+00:00,"There will always be set-backs. But let‘s not forget why we have built the EU, 75 years after the end of World War II. Why we need to continue to build 🇪🇺‼️ #EUvalues 
#EUsolidarity #StrongerTogether https://t.co/3KlmcMhtgf"
